,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
246,Probation,0,African-American,-343842384,22,Intake,English,Other,Probation,Single,1357259847,1,8,Medium
247,PRETRIAL,1,Other,569871431,17,Intake,English,Pretrial,Jail Inmate,Single,1357251866,1,8,Low
248,PRETRIAL,0,Hispanic,-885500223,22,Intake,English,Pretrial,Probation,Single,1357326249,2,8,Medium
249,PRETRIAL,1,African-American,-44580950,22,Intake,English,Post Sentence,Jail Inmate,Single,1359295666,1,8,Low
250,Probation,0,African-American,-381375148,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357898783,1,8,Low
251,Probation,1,Hispanic,-212007111,22,Intake,English,Pretrial,Jail Inmate,Single,1357886683,1,8,Medium
252,Probation,1,African-American,-1080164987,22,Intake,English,Pretrial,Jail Inmate,Single,1357692265,1,8,Low
253,PRETRIAL,1,Hispanic,695593993,22,Intake,English,Pretrial,Probation,Single,1357178203,2,8,Low
254,PRETRIAL,1,Oriental,-628808219,22,Intake,English,Pretrial,Probation,Divorced,1358348844,1,8,Medium
255,Probation,1,Caucasian,-217895274,22,Intake,English,Pretrial,Probation,Single,1358160650,1,8,Low
256,PRETRIAL,1,African-American,-246534852,22,Intake,English,Pretrial,Probation,Single,1357240947,1,8,Low
257,Probation,1,Oriental,303691816,22,Intake,English,Pretrial,Probation,Separated,1357255310,4,8,High
258,PRETRIAL,1,Other,386207970,22,Intake,English,Pretrial,Jail Inmate,Single,1358390557,2,8,High
259,PRETRIAL,1,Native American,-669046169,22,Intake,English,Pretrial,Probation,Single,1357104917,3,8,Low
260,PRETRIAL,1,African-American,-173136026,22,Intake,English,Pretrial,Jail Inmate,Single,1357891361,1,8,Low
261,PRETRIAL,1,Hispanic,-141756275,17,Intake,English,Post Sentence,Probation,Single,1357266625,3,8,Low
262,PRETRIAL,1,African-American,314616750,22,Intake,English,Post Sentence,Jail Inmate,Single,1357598690,1,8,Low
263,PRETRIAL,0,Caucasian,316156550,22,Intake,English,Pretrial,Jail Inmate,Married,1357262268,1,8,Low
264,Probation,0,African-American,233168529,22,Intake,English,Pretrial,Jail Inmate,Single,1357762580,1,8,Medium
265,PRETRIAL,1,African-American,326098910,22,Intake,English,Pretrial,Jail Inmate,Married,1358936800,4,8,Medium
266,Probation,1,Caucasian,-475333347,22,Intake,English,Pretrial,Jail Inmate,Married,1357214461,2,8,High
267,Probation,1,Caucasian,68888567,22,Intake,English,Pretrial,Probation,Single,1357018774,4,8,Medium
268,PRETRIAL,1,African-American,-145975819,22,Intake,English,Pretrial,Jail Inmate,Single,1358048449,1,8,Low
269,PRETRIAL,0,Caucasian,-510375190,22,Intake,English,Pretrial,Jail Inmate,Married,1357498498,1,8,Low
270,Probation,1,African-American,161097843,22,Intake,English,Post Sentence,Jail Inmate,Single,1357108547,1,8,Medium
271,DRRD,1,African-American,-227670656,22,Intake,English,Other,Probation,Single,1357058200,3,8,Low
272,Probation,0,Hispanic,130392769,22,Intake,English,Pretrial,Probation,Married,1357426248,1,8,Low
273,PRETRIAL,0,African-American,273771687,22,Intake,English,Pretrial,Jail Inmate,Married,1357927120,4,8,High
274,PRETRIAL,1,African-American,182223997,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357738165,4,8,Low
275,Probation,1,African-American,-7238053,22,Intake,English,Pretrial,Jail Inmate,Single,1357376563,3,8,Low
276,PRETRIAL,1,African-American,-135962014,22,Intake,Spanish,Pretrial,Probation,Separated,1357078162,3,8,Medium
277,Probation,1,African-American,259306185,22,Intake,English,Post Sentence,Jail Inmate,Single,1357796524,2,8,Low
278,PRETRIAL,1,African-American,152945520,22,Intake,English,Pretrial,Probation,Single,1358258494,2,8,Medium
279,PRETRIAL,1,Caucasian,676287844,22,Intake,English,Pretrial,Jail Inmate,Single,1357366309,1,8,Medium
280,PRETRIAL,1,Caucasian,152913829,22,Intake,English,Post Sentence,Pretrial Defendant,Divorced,1358476887,3,8,High
281,PRETRIAL,1,Caucasian,-170178765,22,Intake,English,Pretrial,Jail Inmate,Married,1358073800,2,8,Low
282,PRETRIAL,0,Hispanic,-639502658,22,Intake,English,Pretrial,Jail Inmate,Single,1357416691,1,8,High
283,Probation,1,Caucasian,-115321163,22,Intake,English,Pretrial,Probation,Single,1357535820,4,8,Medium
284,Probation,1,Caucasian,50814088,17,Intake,English,Pretrial,Jail Inmate,Single,1357036319,1,8,Medium
285,PRETRIAL,1,African-American,-453915617,22,Intake,English,Pretrial,Probation,Single,1357394315,2,8,Medium
286,PRETRIAL,1,African-American,-358650598,22,Intake,English,Pretrial,Probation,Single,1358900639,4,8,High
287,Probation,0,Caucasian,337209994,22,Intake,English,Pretrial,Jail Inmate,Single,1357364985,2,8,Low
288,Probation,1,African-American,364429814,22,Intake,English,Pretrial,Probation,Married,1357860583,1,8,Medium
289,PRETRIAL,1,Caucasian,53717637,22,Intake,English,Other,Probation,Married,1357434124,4,8,Medium
290,PRETRIAL,1,African-American,241769378,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357376639,1,8,Low
291,PRETRIAL,1,African-American,-450023424,22,Intake,English,Pretrial,Probation,Single,1357383669,1,8,High
292,Probation,1,Caucasian,-60877408,22,Intake,English,Other,Jail Inmate,Single,1357964403,3,8,High
293,PRETRIAL,1,Native American,-854052003,22,Intake,English,Pretrial,Probation,Single,1357083378,1,8,High
294,PRETRIAL,1,Caucasian,486737431,22,Intake,English,Pretrial,Jail Inmate,Single,1357325985,1,8,Medium
295,PRETRIAL,1,African-American,-9202390,22,Intake,English,Pretrial,Jail Inmate,Married,1359379525,3,8,Low
296,PRETRIAL,1,Hispanic,-197184530,22,Intake,English,Pretrial,Jail Inmate,Single,1358828271,1,8,Medium
297,PRETRIAL,0,African-American,136814422,22,Intake,English,Pretrial,Probation,Single,1357573464,1,8,Medium
298,PRETRIAL,1,African-American,537139847,22,Intake,English,Pretrial,Jail Inmate,Separated,1357713846,1,8,Medium
299,PRETRIAL,1,Caucasian,657794129,17,Intake,English,Pretrial,Jail Inmate,Single,1358247295,3,8,Medium
300,Probation,1,Caucasian,-35006375,17,Intake,English,Pretrial,Jail Inmate,Divorced,1357822497,1,8,High
301,PRETRIAL,1,African-American,-33619951,22,Intake,English,Pretrial,Probation,Single,1357269378,3,8,High
302,PRETRIAL,1,Caucasian,626887056,22,Intake,English,Pretrial,Probation,Single,1357891365,2,8,Low
303,PRETRIAL,1,Hispanic,-424267413,22,Intake,English,Pretrial,Probation,Single,1358029448,1,8,Low
304,PRETRIAL,1,African-American,62760253,22,Intake,English,Pretrial,Jail Inmate,Single,1357739529,1,8,Low
305,PRETRIAL,1,African-American,-556707639,22,Intake,English,Pretrial,Jail Inmate,Single,1357166097,3,8,Low
306,PRETRIAL,1,African-American,-55869849,22,Intake,English,Pretrial,Jail Inmate,Single,1357455491,1,8,Medium
307,PRETRIAL,0,Caucasian,65264157,22,Intake,English,Pretrial,Pretrial Defendant,Single,1359141469,1,8,High
308,PRETRIAL,0,African-American,76018997,22,Intake,English,Pretrial,Jail Inmate,Single,1359119542,1,8,High
309,Probation,0,Native American,-402426025,22,Intake,English,Pretrial,Jail Inmate,Married,1357886058,1,8,Low
310,Probation,1,African-American,613469246,22,Intake,English,Pretrial,Jail Inmate,Single,1357654658,1,8,High
311,Probation,0,African-American,-171996685,22,Intake,English,Pretrial,Jail Inmate,Single,1358723986,1,8,Medium
312,PRETRIAL,1,Hispanic,617657150,22,Intake,English,Other,Jail Inmate,Single,1357342592,1,8,High
313,PRETRIAL,1,Other,-27623470,22,Intake,English,Other,Probation,Single,1358468978,1,8,Medium
314,PRETRIAL,0,Hispanic,306204092,22,Intake,English,Pretrial,Jail Inmate,Single,1357129600,1,8,High
315,PRETRIAL,1,African-American,-36104444,22,Intake,English,Pretrial,Probation,Single,1357550197,1,8,Low
316,PRETRIAL,1,African-American,59512450,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357113894,1,8,Medium
317,DRRD,1,Caucasian,103430656,17,Intake,English,Pretrial,Pretrial Defendant,Single,1358092898,1,8,Medium
318,PRETRIAL,1,Native American,237986899,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357233138,4,8,Medium
319,PRETRIAL,0,African-American,526218778,17,Intake,English,Pretrial,Jail Inmate,Married,1357978960,1,8,Low
320,Probation,1,Hispanic,-531097261,22,Intake,English,Other,Probation,Single,1357632446,1,8,Medium
321,Probation,0,Hispanic,156772008,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357232104,2,8,High
322,PRETRIAL,1,African-American,-480296870,22,Intake,English,Pretrial,Probation,Single,1357418687,1,8,Low
323,PRETRIAL,1,African-American,-428348897,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357067964,1,8,Low
324,Probation,1,Hispanic,-138517492,22,Intake,English,Pretrial,Jail Inmate,Single,1358563476,1,8,Medium
325,PRETRIAL,1,African-American,405514266,22,Intake,English,Pretrial,Probation,Married,1359458747,1,8,Medium
326,PRETRIAL,1,Caucasian,109204525,22,Intake,English,Pretrial,Probation,Single,1358365215,2,8,Medium
327,PRETRIAL,1,African-American,-905323223,22,Intake,English,Pretrial,Jail Inmate,Single,1358642435,2,8,Low
328,PRETRIAL,1,Hispanic,-243239620,22,Intake,English,Pretrial,Jail Inmate,Married,1357010440,3,8,Medium
329,PRETRIAL,1,African-American,524217569,22,Intake,English,Pretrial,Jail Inmate,Married,1357196299,1,8,High
330,Probation,1,African-American,615712983,22,Intake,English,Pretrial,Probation,Single,1359378845,1,8,Low
331,PRETRIAL,1,African-American,-287163468,22,Intake,English,Post Sentence,Jail Inmate,Single,1357119506,1,8,Low
332,Probation,1,Hispanic,-929709401,22,Intake,English,Conditional Release,Jail Inmate,Single,1357480488,1,8,Medium
333,PRETRIAL,1,African-American,138125754,22,Intake,English,Pretrial,Jail Inmate,Single,1357187339,1,8,Low
334,PRETRIAL,1,African-American,598743656,17,Intake,English,Pretrial,Probation,Divorced,1359378965,1,8,High
335,PRETRIAL,0,Hispanic,-490794084,22,Intake,English,Pretrial,Probation,Married,1357469496,2,8,High
336,PRETRIAL,1,African-American,673269898,22,Intake,English,Pretrial,Jail Inmate,Single,1358121252,1,8,Low
337,Probation,1,African-American,-700283224,17,Intake,English,Pretrial,Pretrial Defendant,Single,1357529572,1,8,Low
338,PRETRIAL,1,Caucasian,565713922,22,Intake,English,Pretrial,Probation,Single,1357015008,1,8,Low
339,PRETRIAL,1,African-American,-305993812,22,Intake,English,Pretrial,Jail Inmate,Single,1357476279,2,8,High
340,Probation,0,African-American,-883321313,22,Intake,English,Pretrial,Jail Inmate,Single,1359019290,1,8,Low
341,PRETRIAL,1,African-American,728880385,22,Intake,English,Pretrial,Jail Inmate,Single,1358041656,2,8,Low
342,PRETRIAL,1,African-American,-179196301,22,Intake,English,Pretrial,Jail Inmate,Single,1357340206,2,8,High
343,Probation,1,Caucasian,-230159362,22,Intake,English,Post Sentence,Jail Inmate,Single,1358570240,1,8,High
344,PRETRIAL,1,Caucasian,305007031,22,Intake,English,Pretrial,Jail Inmate,Married,1357820331,1,8,Medium
345,Probation,1,African-American,4832071,22,Intake,English,Pretrial,Jail Inmate,Single,1357193295,2,8,Low
346,PRETRIAL,0,Caucasian,596488723,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357620047,4,8,Low
347,PRETRIAL,1,Caucasian,-233066968,22,Intake,English,Pretrial,Probation,Single,1357148910,1,8,Medium
348,PRETRIAL,1,African-American,-651659547,22,Intake,English,Pretrial,Probation,Single,1357487915,1,8,High
349,PRETRIAL,1,African-American,373657307,22,Intake,English,Other,Jail Inmate,Single,1357945790,3,8,High
350,PRETRIAL,1,African-American,621096993,22,Intake,English,Post Sentence,Jail Inmate,Single,1357015671,1,8,Medium
351,DRRD,0,Caucasian,484446499,22,Intake,English,Pretrial,Jail Inmate,Married,1358341063,3,8,Medium
352,PRETRIAL,1,Caucasian,-772744885,22,Intake,English,Post Sentence,Jail Inmate,Single,1357638988,1,8,Medium
353,PRETRIAL,1,African-American,-182251540,22,Intake,English,Post Sentence,Jail Inmate,Single,1358826168,1,8,Medium
354,PRETRIAL,1,Other,391702742,17,Intake,English,Pretrial,Jail Inmate,Married,1357255712,3,8,Low
355,PRETRIAL,1,Caucasian,60687898,22,Intake,English,Post Sentence,Jail Inmate,Significant Other,1358977039,1,8,Low
356,Probation,1,African-American,689353874,22,Intake,English,Pretrial,Probation,Single,1357536747,2,8,Medium
357,PRETRIAL,1,Caucasian,-358819045,22,Intake,English,Conditional Release,Probation,Married,1357092213,1,8,Low
358,PRETRIAL,0,Hispanic,-574226185,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357738506,2,8,Low
359,Probation,1,Caucasian,393493319,22,Intake,English,Pretrial,Probation,Single,1357321167,1,8,Low
360,Probation,1,Caucasian,-28829550,17,Intake,English,Pretrial,Pretrial Defendant,Single,1357509520,2,8,Low
361,PRETRIAL,1,Other,84765023,22,Intake,English,Pretrial,Probation,Single,1357247670,2,8,Medium
362,Probation,1,African-American,45188746,22,Intake,English,Pretrial,Probation,Single,1357007374,2,8,Low
363,Probation,1,Caucasian,-981897897,22,Intake,English,Pretrial,Jail Inmate,Married,1357849878,2,8,High
364,Probation,1,African-American,-864263960,17,Intake,English,Pretrial,Jail Inmate,Single,1357119394,4,8,High
365,Probation,1,Hispanic,380839993,22,Intake,English,Pretrial,Jail Inmate,Single,1357024241,3,8,High
366,Probation,1,Native American,486961587,22,Intake,English,Pretrial,Probation,Single,1357426702,2,8,Medium
367,PRETRIAL,1,African-American,191061028,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357605803,3,8,Low
368,PRETRIAL,1,Native American,160298336,22,Intake,English,Post Sentence,Probation,Single,1357277046,1,8,Medium
369,Probation,1,African-American,201689644,22,Intake,English,Pretrial,Jail Inmate,Divorced,1358431418,3,8,Low
370,Probation,0,Caucasian,535668678,22,Intake,English,Post Sentence,Jail Inmate,Single,1358967760,2,8,Medium
371,Probation,0,Hispanic,483500781,22,Intake,English,Pretrial,Probation,Single,1357057576,1,8,High
372,Probation,1,African-American,-2664492,17,Intake,English,Pretrial,Probation,Single,1358245831,1,8,Low
373,PRETRIAL,1,African-American,647457791,22,Intake,English,Pretrial,Probation,Single,1357868753,1,8,Low
374,PRETRIAL,1,African-American,-50303985,22,Intake,English,Probation Violator,Probation,Divorced,1358655756,2,8,High
375,PRETRIAL,1,African-American,-937547938,22,Intake,English,Post Sentence,Jail Inmate,Significant Other,1357257939,2,8,Medium
376,PRETRIAL,0,African-American,361167676,22,Intake,English,Pretrial,Probation,Single,1358383675,1,8,Medium
377,Probation,1,Caucasian,666277208,17,Intake,English,Pretrial,Probation,Single,1357630085,1,8,Low
378,Probation,1,African-American,-960366101,22,Intake,English,Post Sentence,Jail Inmate,Single,1357600590,2,8,High
379,Probation,1,Caucasian,-887010790,22,Intake,English,Pretrial,Jail Inmate,Separated,1357390926,3,8,Low
380,PRETRIAL,1,Hispanic,-62899864,22,Intake,English,Pretrial,Pretrial Defendant,Married,1358177557,3,8,Low
381,PRETRIAL,1,Other,-503943174,22,Intake,English,Pretrial,Jail Inmate,Single,1358222280,1,8,Low
382,Probation,1,African-American,-814113135,22,Intake,English,Pretrial,Probation,Single,1357959568,1,8,High
383,PRETRIAL,1,Other,-187620313,22,Intake,English,Pretrial,Probation,Single,1357363969,2,8,Medium
384,Probation,1,African-American,251177755,22,Intake,English,Pretrial,Jail Inmate,Single,1357070447,1,8,Medium
385,PRETRIAL,1,Caucasian,51904103,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357397445,1,8,Low
386,Probation,1,Hispanic,-533250109,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357012899,1,8,Medium
387,Probation,1,African-American,505667601,22,Intake,English,Post Sentence,Probation,Single,1358991788,1,8,High
388,PRETRIAL,1,African-American,-475265016,22,Intake,English,Pretrial,Jail Inmate,Single,1358161289,2,8,High
389,PRETRIAL,0,Hispanic,544357314,22,Intake,English,Conditional Release,Jail Inmate,Single,1358241601,1,8,Low
390,Probation,1,Caucasian,478225073,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358191288,1,8,Low
391,PRETRIAL,0,Oriental,-1075836027,22,Intake,English,Post Sentence,Jail Inmate,Single,1357247525,4,8,Low
392,Probation,0,Native American,-970230038,22,Intake,English,Pretrial,Probation,Single,1357625970,2,8,Low
393,Probation,1,Caucasian,-204595386,22,Intake,English,Pretrial,Jail Inmate,Single,1357990401,1,8,Medium
394,PRETRIAL,0,Caucasian,315820690,22,Intake,English,Post Sentence,Pretrial Defendant,Single,1357277621,1,8,Low
395,Probation,0,Hispanic,224234336,22,Intake,English,Pretrial,Probation,Single,1357009564,1,8,Medium
396,PRETRIAL,1,African-American,713163181,22,Intake,English,Pretrial,Jail Inmate,Married,1358977811,1,8,High
397,Probation,1,Caucasian,-199294605,22,Intake,English,Pretrial,Jail Inmate,Single,1357510284,1,8,Medium
398,PRETRIAL,1,African-American,-307944729,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357317467,1,8,Low
399,Probation,1,African-American,-169796639,22,Intake,English,Pretrial,Jail Inmate,Single,1357456950,3,8,Low
400,PRETRIAL,0,African-American,-5602883,22,Intake,English,Pretrial,Jail Inmate,Single,1357257711,1,8,Medium
401,PRETRIAL,1,Caucasian,-565168649,22,Intake,English,Pretrial,Probation,Single,1357153403,3,8,Low
402,PRETRIAL,1,African-American,263939827,22,Intake,English,Pretrial,Probation,Single,1357034070,1,8,High
403,Probation,1,African-American,219510715,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1357683652,2,8,Medium
404,PRETRIAL,1,African-American,463848117,22,Intake,English,Pretrial,Jail Inmate,Single,1357008591,4,8,Medium
405,DRRD,1,African-American,212240248,22,Intake,English,Pretrial,Jail Inmate,Single,1358492201,3,8,High
406,PRETRIAL,1,Caucasian,364991025,22,Intake,English,Other,Jail Inmate,Single,1357854145,2,8,High
407,Probation,1,Oriental,-235136702,22,Intake,English,Post Sentence,Jail Inmate,Single,1357681228,1,8,High
408,PRETRIAL,1,African-American,592512230,22,Intake,English,Other,Probation,Married,1357016070,3,8,Low
409,Probation,0,African-American,682846705,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357139895,2,8,Low
410,PRETRIAL,0,African-American,-1005796895,22,Intake,English,Pretrial,Jail Inmate,Married,1357445960,1,8,High
411,PRETRIAL,1,African-American,-512402318,22,Intake,English,Pretrial,Probation,Single,1356998400,3,8,Low
412,Probation,1,African-American,-766520473,22,Intake,English,Post Sentence,Jail Inmate,Single,1357876495,2,8,High
413,PRETRIAL,1,Caucasian,675106848,22,Intake,English,Pretrial,Jail Inmate,Single,1358880801,2,8,Low
414,PRETRIAL,1,African-American,123577776,22,Intake,English,Pretrial,Jail Inmate,Married,1358935196,1,8,Medium
415,PRETRIAL,1,African-American,-228218520,17,Intake,English,Pretrial,Jail Inmate,Married,1357424949,1,8,Medium
416,Probation,1,Hispanic,303418069,17,Intake,English,Pretrial,Probation,Single,1358556731,2,8,Low
417,Probation,1,African-American,-315122232,22,Intake,English,Pretrial,Jail Inmate,Single,1357265746,3,8,Medium
418,PRETRIAL,0,Hispanic,-54210947,22,Intake,English,Pretrial,Jail Inmate,Single,1357729387,1,8,High
419,PRETRIAL,1,Caucasian,105958434,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357156384,1,8,Low
420,PRETRIAL,1,African-American,-692054328,22,Intake,English,Other,Pretrial Defendant,Single,1357397871,1,8,Medium
421,Probation,1,African-American,-178441898,22,Intake,English,Pretrial,Probation,Single,1357164641,1,8,Low
422,PRETRIAL,0,Caucasian,161850831,22,Intake,English,Pretrial,Jail Inmate,Single,1358106715,1,8,Low
423,PRETRIAL,1,Caucasian,-588330968,22,Intake,English,Pretrial,Probation,Single,1358529716,2,8,High
424,Probation,1,African-American,-1003460296,22,Intake,English,Pretrial,Jail Inmate,Single,1357241628,1,8,Low
425,Probation,1,African-American,-558824121,22,Intake,English,Pretrial,Probation,Married,1357737354,3,8,High
426,PRETRIAL,1,Caucasian,287559584,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358000863,1,8,Medium
427,Probation,1,African-American,-26968474,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357557047,1,8,Low
428,PRETRIAL,0,African-American,-279001410,22,Intake,English,Pretrial,Probation,Single,1357510626,3,8,High
429,Probation,1,Hispanic,-1022498484,22,Intake,English,Pretrial,Pretrial Defendant,Significant Other,1357766250,1,8,Medium
430,Probation,1,African-American,-283901560,22,Intake,English,Pretrial,Probation,Married,1357197717,1,8,Low
431,Probation,1,African-American,-228793400,22,Intake,English,Pretrial,Probation,Divorced,1357027712,1,8,Low
432,PRETRIAL,1,African-American,-700249513,22,Intake,English,Pretrial,Jail Inmate,Married,1358088411,1,8,High
433,PRETRIAL,1,African-American,379483942,22,Intake,English,Pretrial,Jail Inmate,Married,1357138883,2,8,Medium
434,PRETRIAL,1,African-American,330616511,22,Intake,English,Pretrial,Probation,Single,1357904913,1,8,High
435,PRETRIAL,1,Caucasian,176826860,22,Intake,English,Probation Violator,Probation,Single,1357301104,2,8,High
436,Probation,1,Hispanic,-318231557,22,Intake,English,Pretrial,Jail Inmate,Single,1357351549,2,8,Medium
437,Probation,0,Caucasian,177828242,22,Intake,English,Pretrial,Jail Inmate,Married,1357368315,1,8,High
438,PRETRIAL,1,Caucasian,-352804611,22,Intake,English,Pretrial,Probation,Single,1358527753,1,8,High
439,PRETRIAL,1,Caucasian,326265814,17,Intake,English,Pretrial,Probation,Single,1358039366,1,8,High
440,PRETRIAL,1,Caucasian,382500429,22,Intake,English,Post Sentence,Probation,Divorced,1357955014,1,8,High
441,Probation,1,Caucasian,97405002,22,Intake,English,Post Sentence,Probation,Separated,1358941017,1,8,Low
442,PRETRIAL,1,Hispanic,54834015,22,Intake,English,Pretrial,Jail Inmate,Married,1357324919,1,8,High
443,PRETRIAL,1,Asian,-826407919,22,Intake,English,Pretrial,Jail Inmate,Single,1357254147,3,8,High
444,PRETRIAL,0,Hispanic,-145200161,22,Intake,English,Post Sentence,Jail Inmate,Single,1358092828,1,8,High
445,PRETRIAL,1,Hispanic,59785724,17,Intake,English,Pretrial,Jail Inmate,Single,1357515821,1,8,Medium
446,PRETRIAL,1,African-American,-802697887,22,Intake,English,Post Sentence,Jail Inmate,Single,1357389362,1,8,Low
447,PRETRIAL,1,African-American,-54712000,22,Intake,English,Pretrial,Probation,Single,1357294712,2,8,Low
448,Probation,1,African-American,-328594118,22,Intake,English,Pretrial,Jail Inmate,Single,1357005625,1,8,Low
449,PRETRIAL,1,Hispanic,-715403308,22,Intake,English,Pretrial,Probation,Married,1357125619,1,8,High
450,PRETRIAL,1,African-American,426332319,22,Intake,English,Post Sentence,Probation,Separated,1357212339,2,8,Low
451,PRETRIAL,1,Caucasian,485206194,22,Intake,English,Pretrial,Jail Inmate,Single,1357475877,1,8,High
452,PRETRIAL,1,Hispanic,453157050,22,Intake,English,Pretrial,Jail Inmate,Single,1357153508,1,8,High
453,PRETRIAL,1,African-American,314195536,22,Intake,English,Pretrial,Probation,Married,1357120995,1,8,Low
454,PRETRIAL,1,Asian,60210022,22,Intake,English,Pretrial,Probation,Single,1358630426,1,8,Low
455,PRETRIAL,1,Asian,-191721849,22,Intake,English,Pretrial,Jail Inmate,Separated,1357064169,1,8,Low
456,PRETRIAL,0,African-American,-75861556,22,Intake,English,Pretrial,Probation,Single,1357434893,3,8,Low
457,Probation,1,African-American,600915416,22,Intake,English,Post Sentence,Probation,Single,1358832827,2,8,Medium
458,PRETRIAL,1,Caucasian,407182040,22,Intake,English,Post Sentence,Jail Inmate,Significant Other,1359235424,3,8,Medium
459,Probation,1,Hispanic,-394970229,22,Intake,English,Post Sentence,Probation,Single,1357353363,1,8,Medium
460,PRETRIAL,1,African-American,-765251347,22,Intake,English,Pretrial,Probation,Single,1357444434,4,8,High
461,PRETRIAL,1,Hispanic,-462600723,22,Intake,English,Pretrial,Pretrial Defendant,Single,1358516949,1,8,Low
462,PRETRIAL,1,African-American,-1087470348,22,Intake,English,Pretrial,Jail Inmate,Single,1357183729,2,8,High
463,Probation,1,African-American,64701243,22,Intake,English,Pretrial,Probation,Single,1357268880,2,8,Low
464,PRETRIAL,0,Hispanic,-83610074,22,Intake,English,Pretrial,Probation,Single,1357513114,1,8,Medium
465,Probation,1,Caucasian,137249566,22,Intake,English,Post Sentence,Probation,Divorced,1357600150,1,8,Low
466,PRETRIAL,0,Hispanic,-313836775,22,Intake,English,Pretrial,Probation,Single,1357723846,1,8,Low
467,Probation,0,Hispanic,-339927639,22,Intake,English,Post Sentence,Probation,Single,1358550034,2,8,Medium
468,Probation,0,African-American,-434033550,22,Intake,English,Post Sentence,Jail Inmate,Single,1357039547,1,8,Medium
469,PRETRIAL,1,Caucasian,-41984627,22,Intake,English,Pretrial,Probation,Single,1357172307,1,8,Medium
470,Probation,1,African-American,-338099967,22,Intake,English,Pretrial,Probation,Single,1357336078,1,8,High
471,PRETRIAL,1,Hispanic,117701148,22,Intake,English,Pretrial,Probation,Single,1357368722,1,8,Medium
472,PRETRIAL,1,African-American,63757098,22,Intake,English,Pretrial,Probation,Single,1357328909,1,8,Low
473,PRETRIAL,1,African-American,687735386,22,Intake,English,Pretrial,Probation,Single,1358678996,2,8,Low
474,PRETRIAL,1,Other,198418924,22,Intake,English,Pretrial,Jail Inmate,Single,1357132157,1,8,Low
475,PRETRIAL,1,African-American,-231464705,22,Intake,English,Pretrial,Pretrial Defendant,Significant Other,1357945030,2,8,Medium
476,PRETRIAL,1,African-American,-139109285,22,Intake,English,Pretrial,Probation,Single,1357574369,1,8,Medium
477,Probation,1,African-American,358037845,22,Intake,English,Probation Violator,Jail Inmate,Single,1359112454,1,8,High
478,PRETRIAL,0,Asian,340184979,22,Intake,English,Pretrial,Probation,Married,1357155702,2,8,Low
479,Probation,1,African-American,160422048,22,Intake,English,Pretrial,Probation,Single,1357283973,2,8,Low
480,PRETRIAL,1,African-American,22027999,22,Intake,English,Pretrial,Pretrial Defendant,Married,1357453957,2,8,Low
481,PRETRIAL,1,Hispanic,728155921,22,Intake,English,Pretrial,Probation,Single,1358831374,2,8,Medium
482,PRETRIAL,1,Hispanic,48171384,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357299619,1,8,Low
483,Probation,1,Other,-449390423,22,Intake,English,Post Sentence,Jail Inmate,Married,1358053674,4,8,Medium
484,PRETRIAL,1,African-American,256421871,22,Intake,English,Pretrial,Jail Inmate,Single,1357466183,1,8,Low
485,PRETRIAL,1,Hispanic,-466475806,22,Intake,English,Pretrial,Probation,Single,1357532478,4,8,Low
486,Probation,1,Caucasian,275814928,17,Intake,English,Pretrial,Jail Inmate,Single,1357045755,1,8,Low
487,PRETRIAL,1,African-American,-377564213,22,Intake,English,Post Sentence,Jail Inmate,Single,1358035868,4,8,High
488,PRETRIAL,1,Caucasian,-698921060,22,Intake,English,Pretrial,Probation,Single,1357485283,2,8,Medium
489,Probation,1,African-American,116979435,22,Intake,English,Pretrial,Jail Inmate,Married,1357229282,3,8,High
490,Probation,1,Caucasian,-418326049,22,Intake,English,Pretrial,Probation,Single,1357581626,2,8,Low
491,Probation,1,Caucasian,435129187,22,Intake,English,Post Sentence,Jail Inmate,Single,1359336190,1,8,Low
492,DRRD,1,Asian,-728647062,22,Intake,English,Post Sentence,Jail Inmate,Married,1357764284,1,8,Low
493,PRETRIAL,0,Caucasian,-47303149,22,Intake,English,Pretrial,Jail Inmate,Single,1357295260,1,8,Low
